trackid,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label,genre
6nzXkCBOhb2mxctNihOqbb,0.639,0.912,-2.621,0.0615,0.00107,0,0.097,0.343,143.448,workout jams,Rock
6h5PAsRni4IRlxWr6uDPTP,0.646,0.741,-4.973,0.034,0.0275,0,0.312,0.571,123.077,workout jams,Metal
3oiMJQAWVaxSubJ7b2VUtX,0.912,0.716,-4.141,0.0697,0.0904,0,0.0491,0.377,94.981,workout jams,Dance
5jE48hhRu8E6zBDPRSkEq7,0.807,0.887,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,workout jams,Pop
7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,-3.183,0.0802,0.581,0,0.0931,0.931,95.977,workout jams,Pop
2dxjKgT0li4qBI3QwuN9Ih,0.552,0.846,-4.912,0.342,0.0114,0,0.309,0.554,98.56,workout jams,Rap/Hip Hop
49dFv4gH1SeY90FySDOwCE,0.348,0.893,-4.589,0.0662,0.000484,6.36e-05,0.281,0.392,148.043,workout jams,Rap/Hip Hop
1VSuFS7PahCN3SWbOcQ98m,0.654,0.875,-4.845,0.0744,0.000417,0.0086,0.194,0.522,99.975,workout jams,Asian Music
1gv4xPanImH17bKZ9rOveR,0.7,0.709,-5.006,0.0839,0.0048,0,0.0289,0.625,122.019,workout jams,Electro
3ssX20QT5c3nA9wk78V1LQ,0.801,0.908,-6.554,0.221,0.00253,0.000655,0.0698,0.805,87.279,workout jams,Rap/Hip Hop
7wBJfHzpfI3032CSD7CE2m,0.487,0.789,-3.69,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,workout jams,Alternative
2lMg3lCMOGistaWBNGjuT3,0.907,0.625,-5.557,0.198,0.0042,0,0.151,0.605,99.918,workout jams,Rap/Hip Hop
7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,-5.804,0.04,0.331,0,0.135,0.341,145.038,workout jams,Rock
1e4rwBPVI32vZtTJu7mJ4J,0.686,0.73,-5.077,0.374,0.278,4.76e-05,0.106,0.474,128.943,workout jams,Pop
1dQ84P0W0lOckT02lPEhhP,0.851,0.702,-4.172,0.268,0.0854,0,0.374,0.179,126.94,workout jams,Metal
5wuXWTCiKIlNEXfwAuTY1G,0.723,0.714,-5.036,0.0537,0.0019,5.43e-05,0.0836,0.386,88.047,workout jams,Rap/Hip Hop
6rLi6PyWXu1rPlShuIZpj6,0.945,0.582,-8.357,0.0719,0.114,0,0.103,0.907,108.025,workout jams,Rap/Hip Hop
5UWwZ5lm5PKu6eKsHAGxOk,0.413,0.881,-5.541,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,workout jams,Rock
6cy3ki60hLwimwIje7tALf,0.721,0.716,-7.037,0.0657,0.0334,0.00084,0.237,0.667,104.994,workout jams,Rap/Hip Hop
05RgAMGypEvqhNs5hPCbMS,0.527,0.978,-5.436,0.109,0.00124,4.75e-05,0.0744,0.463,141.169,workout jams,Rap/Hip Hop
5JEx7HbmvHQQswJCsoo9rA,0.575,0.758,-5.029,0.0618,0.0954,0,0.394,0.493,144.107,workout jams,R&B
1dNIEtp7AY3oDAKCGg2XkH,0.607,0.649,-6.695,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,workout jams,Rap/Hip Hop
5EzL7hGT9g2Tvqsy158Lu9,0.943,0.641,-5.598,0.191,0.0016,0,0.211,0.242,99.099,workout jams,Rap/Hip Hop
1cqWEQ6TRfYr3SBNh7Ni2w,0.615,0.919,-4.318,0.0798,0.00218,0.000607,0.113,0.542,130.919,workout jams,Pop
5Z3GHaZ6ec9bsiI5BenrbY,0.798,0.539,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.949,workout jams,Alternative
48ncRBVLgiu8MY7O70VVw5,0.459,0.908,-4.937,0.046,0.000101,0.202,0.145,0.495,80.093,workout jams,Pop
2VOomzT6VavJOGBeySqaMc,0.707,0.813,-4.515,0.0571,0.0863,0,0.168,0.722,124.921,workout jams,Pop
4qKcDkK6siZ7Jp1Jb4m0aL,0.922,0.581,-7.495,0.27,0.00104,5.86e-05,0.105,0.595,140.022,workout jams,Rock
1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.696,-5.572,0.348,0.0195,0,0.0554,0.623,93.034,workout jams,Rock
3wScL5W8H40zzCKN0atfBk,0.743,0.87,-2.188,0.212,0.0595,0,0.299,0.884,99.079,workout jams,Rock
1lgN0A2Vki2FTON5PYq42m,0.365,0.851,-6.238,0.065,0.0964,0.003,0.238,0.309,78.068,workout jams,Rap/Hip Hop
3aw9iWUQ3VrPQltgwvN9Xu,0.911,0.551,-3.75,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,workout jams,Singer & Songwriter
7qK3sX9MNReAgUQ6jdTAWC,0.633,0.881,-3.526,0.171,0.549,0,0.267,0.571,74.965,workout jams,Rock
6ie2Bw3xLj2JcGowOlcMhb,0.594,0.721,-7.812,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,workout jams,Asian Music
3oZoXyU0SkDldgS7AcN4y4,0.674,0.932,-4.424,0.0859,0.0282,0.71,0.684,0.728,101.033,workout jams,Rap/Hip Hop
5hTpBe8h35rJ67eAWHQsJx,0.94,0.335,-10.179,0.505,0.17,0,0.262,0.707,120.04,workout jams,Pop
4F7A0DXBrmUAkp32uenhZt,0.573,0.63,-8.389,0.105,0.189,2.31e-05,0.259,0.218,77.525,workout jams,Rap/Hip Hop
0Dc7J9VPV4eOInoxUiZrsL,0.856,0.527,-5.225,0.0997,0.392,0,0.11,0.386,98.052,workout jams,Rock
6rvldt6EoZwzogApECUCwd,0.514,0.825,-5.135,0.0487,0.000286,0.293,0.607,0.655,125.274,workout jams,Rap/Hip Hop
1OOtq8tRnDM8kG2gqUPjAj,0.779,0.867,-3.704,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,workout jams,Electro
4pmc2AxSEq6g7hPVlJCPyP,0.771,0.685,-4.639,0.0567,0.00543,0.00157,0.0537,0.683,88.997,workout jams,Rap/Hip Hop
22Mme5vsZ688TMUieIHdx3,0.756,0.857,-4.185,0.336,0.0452,0,0.121,0.688,140.017,workout jams,Pop
5dTHtzHFPyi8TlTtzoz1J9,0.356,0.96,-3.487,0.104,0.0142,0,0.209,0.0857,125.921,workout jams,Rap/Hip Hop
7txxAtOMwLLnQTpKeBL6bp,0.365,0.763,-9.45,0.0591,0.00726,0.000457,0.0865,0.342,148.366,workout jams,Rap/Hip Hop
24H5KPBdSvHQMRXTp12K3J,0.369,0.785,-6.269,0.2,0.00299,0,0.206,0.443,104.033,workout jams,Metal
6oJ6le65B3SEqPwMRNXWjY,0.693,0.678,-7.159,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,workout jams,Pop
3Gf5nttwcX9aaSQXRWidEZ,0.85,0.7,-6.49,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,workout jams,Alternative
0KKkJNfGyhkQ5aFogxQAPU,0.853,0.56,-4.961,0.0406,0.013,0,0.0944,0.86,134.066,workout jams,Pop
7Ezwtgfw7khBrpvaNPtMoT,0.414,0.807,-4.12,0.348,0.0428,0,0.822,0.409,175.158,workout jams,Dance
7iXF2W9vKmDoGAhlHdpyIa,0.924,0.74,-1.299,0.0774,0.0827,0,0.163,0.621,133.974,workout jams,Pop
4Ws314Ylb27BVsvlZOy30C,0.658,0.733,-4.756,0.0586,0.00668,0,0.118,0.464,127.977,workout jams,Rap/Hip Hop
5knuzwU65gJK7IF5yJsuaW,0.72,0.763,-4.068,0.0523,0.406,0,0.18,0.742,101.965,workout jams,Rap/Hip Hop
6vWEAOUSxohKxhp0K1BsxL,0.661,0.44,-9.104,0.0803,0.457,0,0.128,0.352,149.937,workout jams,Dance
2EBCVPNAG46nbgs6jXPGvv,0.747,0.716,-2.457,0.075,0.135,0,0.251,0.751,125.008,workout jams,Pop
1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,-2.729,0.0618,0.193,0,0.064,0.681,82.014,workout jams,Pop
4qikXelSRKvoCqFcHLB2H2,0.563,0.496,-9.381,0.406,0.0685,5.8e-05,0.173,0.426,139.993,workout jams,Rap/Hip Hop
4CbKVDZkYKdv69I4bCaKUq,0.533,0.967,-2.543,0.0995,0.00791,0,0.336,0.782,142.018,workout jams,Alternative
1D066zixBwqFYqBhKgdPzp,0.906,0.584,-7.72,0.316,0.0576,0,0.128,0.831,129.055,workout jams,Pop
42ZVk59gT4tMlrZmd8Ijxf,0.429,0.966,-4.605,0.0733,0.000209,0.124,0.371,0.525,179.956,workout jams,Rap/Hip Hop
0z5ZPs57J2KERwM1tBM2GF,0.365,0.751,-5.429,0.304,0.000707,0,0.318,0.604,79.119,workout jams,Rap/Hip Hop
6H0AwSQ20mo62jGlPGB8S6,0.822,0.502,-7.38,0.148,0.0312,0.000887,0.114,0.525,73.003,workout jams,Rap/Hip Hop
1SNipdzMky2C2LwvoVRzsv,0.666,0.775,-5.458,0.0979,0.0226,0,0.254,0.59,144.998,workout jams,Rap/Hip Hop
5pfJsMwoRYKampPay8amX0,0.828,0.609,-4.402,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,workout jams,Alternative
4rgwri7LajWVZvdj2N81SS,0.943,0.677,-6.033,0.246,0.165,0,0.327,0.616,112.001,workout jams,Pop
3dFwpxh2yH7C7p9BGEKLVB,0.826,0.647,-6.306,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,workout jams,Pop
5oLWKwAejXRkOv8bKaTBO7,0.579,0.753,-4.807,0.0388,0.000637,0.00046,0.161,0.373,120.017,workout jams,Rap/Hip Hop
4kNvYhyl8R6m1vykVkcuBu,0.67,0.515,-6.977,0.397,0.0705,0,0.25,0.422,122.006,workout jams,Rap/Hip Hop
7C1trmcQQ5n5RNy4l6ziCv,0.682,0.7,-5.591,0.0397,0.406,0,0.174,0.637,120.03,workout jams,Pop
3ZOEytgrvLwQaqXreDs2Jx,0.618,0.938,-3.442,0.0456,0.0179,0,0.167,0.875,91.455,workout jams,Rap/Hip Hop
6nJPHXRpKYv2yqtalEjKy5,0.501,0.905,-5.721,0.0518,1.88e-05,0.765,0.383,0.584,123.277,workout jams,Rap/Hip Hop
5lA3pwMkBdd24StM90QrNR,0.888,0.815,-4.909,0.0404,0.23,0.000424,0.127,0.961,127.273,workout jams,Pop
0JNdS1n0ifOP25XvhwAMgM,0.581,0.772,-6.544,0.0401,0.000343,0.0191,0.11,0.361,127.952,workout jams,Electro
6nULLS7CipGMSzgQDxDpd1,0.557,0.886,-4.196,0.0498,0.000595,9.84e-05,0.0904,0.17,114.025,workout jams,Rap/Hip Hop
2yXyz4NLTZx9CLdXfLTp5E,0.533,0.955,-3.708,0.0653,0.000165,1.36e-05,0.38,0.55,107.984,workout jams,Pop
6EsBn1Md8C5YdbCzvwvZq8,0.458,0.912,-3.666,0.0618,0.0175,0,0.363,0.611,104.526,workout jams,Pop
2a1o6ZejUi8U3wzzOtCOYw,0.4,0.915,-4.89,0.28,0.0846,0,0.0503,0.878,88.917,workout jams,Pop
1MtUq6Wp1eQ8PC6BbPCj8P,0.664,0.714,-6.645,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,workout jams,Rap/Hip Hop
1fTNpl2mxqHVlLqRNbyDhR,0.241,0.97,-4.246,0.104,7.35e-05,0,0.904,0.621,159.93,workout jams,Pop
2QyuXBcV1LJ2rq01KhreMF,0.583,0.817,-5.146,0.0987,0.118,0,0.338,0.438,105.936,workout jams,R&B
6qNB2ChCVPepl5ZjVJJTUW,0.772,0.637,-6.881,0.114,0.00459,0,0.0778,0.54,149.906,workout jams,Pop
4vp2J1l5RD4gMZwGFLfRAu,0.743,0.766,-6.375,0.0265,0.0873,0,0.509,0.61,127.96,workout jams,Pop
6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,-3.37,0.0484,0.0847,0,0.149,0.43,130.049,workout jams,Rock
0vOkmmJEtjuFZDzrQSFzEE,0.741,0.58,-9.05,0.0304,0.117,3.31e-05,0.212,0.944,127.402,workout jams,Dance
6W21LNLz9Sw7sUSNWMSHRu,0.353,0.898,-5.877,0.052,2.23e-05,0.105,0.39,0.525,103.293,workout jams,Rap/Hip Hop
1KONmY3enP3r3nIPQidWAy,0.744,0.697,-14.753,0.0631,0.039,0,0.171,0.683,119.955,workout jams,Rap/Hip Hop
6gpcs5eMhJwax4mIfKDYQk,0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,0.511,104.066,workout jams,Pop
3muBQDekYAg7jm6hDu6R0Z,0.587,0.711,-6.33,0.42,0.171,0,0.125,0.381,98.008,workout jams,Rap/Hip Hop
7xoUc6faLbCqZO6fQEYprd,0.628,0.593,-5.036,0.0323,0.093,1.65e-06,0.096,0.104,125.026,workout jams,Rap/Hip Hop
1pwo8l3Ko7idwaz4LVUEC4,0.773,0.747,-4.061,0.0889,0.0239,8.23e-06,0.11,0.8,126.014,workout jams,Rap/Hip Hop
34I0nBvoE0ZXmqbKiJ5BWS,0.867,0.663,-5.838,0.178,0.443,0,0.117,0.481,121.978,workout jams,Pop
0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,-6.143,0.133,0.235,0,0.372,0.774,121.876,workout jams,Rap/Hip Hop
5hheGdf1cb4rK0FNiedCfK,0.398,0.939,-2.865,0.0648,0.00591,0.000881,0.357,0.235,92.027,workout jams,Rap/Hip Hop
6LsAAHotRLMOHfCsSfYCsz,0.692,0.809,-4.198,0.0602,0.524,0,0.147,0.864,123.911,workout jams,Rap/Hip Hop
3dPQuX8Gs42Y7b454ybpMR,0.726,0.463,-7.828,0.0799,0.00817,0.447,0.255,0.321,123.881,workout jams,Rap/Hip Hop
7LzouaWGFCy4tkXDOOnEyM,0.74,0.498,-6.684,0.0456,0.0169,0.00282,0.319,0.652,98.016,workout jams,Rock
3jVtllWS5CFFWLQng8sKsr,0.742,0.595,-7.51,0.107,0.15,0,0.111,0.431,101.013,workout jams,Rap/Hip Hop
0Y6z0WSMQpTpj4kQArPnmK,0.832,0.726,-7.739,0.191,0.0283,0,0.0468,0.548,106.118,workout jams,Rap/Hip Hop
6gj08XDlv9Duc2fPOxUmVD,0.775,0.825,-5.402,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,workout jams,Rock
503OTo2dSqe7qk76rgsbep,0.816,0.775,-3.323,0.234,0.16,0.00031,0.0543,0.527,93.431,workout jams,Rap/Hip Hop
75lcPkAkUsKWHGBlGM476R,0.825,0.572,-6.067,0.0864,0.0079,0,0.113,0.568,141.991,workout jams,Country
2syQ0f4SAQdzvlAewPl1DJ,0.718,0.926,-3.511,0.0494,0.027,1.76e-05,0.0513,0.54,108.018,workout jams,Pop
36orMWv2PgvnzXsd5CJ0yL,0.59,0.642,-3.87,0.122,0.0771,0,0.105,0.651,107.356,workout jams,Rap/Hip Hop
3SwlakM6VX47IwG0Wll5ek,0.807,0.97,-6.056,0.0477,0.0536,6.6e-05,0.149,0.876,114.297,workout jams,Rap/Hip Hop
7xHWNBFm6ObGEQPaUxHuKO,0.668,0.725,-6.127,0.266,0.0102,0.000479,0.0561,0.729,191.944,workout jams,Pop
5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,-3.051,0.0401,0.0236,0.0158,0.0359,0.847,117.046,workout jams,Pop
6Ius4TC0L3cN74HT7ENE6e,0.517,0.705,-8.205,0.364,0.0751,0,0.128,0.584,175.906,workout jams,Dance
5p7ujcrUXASCNwRaWNHR1C,0.752,0.488,-7.05,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,workout jams,Rap/Hip Hop
7H6ev70Weq6DdpZyyTmUXk,0.713,0.678,-3.525,0.102,0.273,0,0.149,0.734,138.009,workout jams,Pop
0wdKiSBUT7aZkXUIdJWcwC,0.895,0.681,-5.267,0.358,0.157,0,0.189,0.554,121.918,workout jams,Pop
1VLtjHwRWOVJiE5Py7JxoQ,0.832,0.534,-7.813,0.253,0.345,0,0.165,0.116,93.924,workout jams,Rock
22nyEAEM29tcBRhukR089b,0.786,0.82,-5.093,0.232,0.222,0,0.575,0.49,119.982,workout jams,Pop
0CokSRCu5hZgPxcZBaEzVE,0.731,0.794,-5.126,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,workout jams,Rap/Hip Hop
54bFM56PmE4YLRnqpW6Tha,0.889,0.34,-7.773,0.0697,0.218,0.13,0.055,0.716,94.009,workout jams,Pop
3HE50TVRquwXe9yv2HFoNL,0.433,0.778,-4.68,0.0371,0.00838,0,0.163,0.217,149.864,workout jams,Pop
6r2BECwMgEoRb5yLfp0Hca,0.587,0.828,-5.108,0.161,0.00327,0,0.331,0.494,123.907,workout jams,Dance
4VgYtXCVJ7IbWAZ5ryfvEQ,0.594,0.808,-2.409,0.0489,0.415,1.39e-05,0.565,0.919,188.09,workout jams,Metal
1K5KBOgreBi5fkEHvg5ap3,0.795,0.574,-6.903,0.487,0.067,0,0.15,0.537,142.053,workout jams,Rap/Hip Hop
09CtPGIpYB4BrO8qb1RGsF,0.654,0.76,-3.669,0.045,0.0797,0,0.299,0.41,99.945,workout jams,Pop
7yotKA30dwTKNEGomV9ZsI,0.823,0.783,-6.274,0.154,0.21,0,0.113,0.199,141.882,workout jams,Dance
4Z5FyQlevoHoa5FsIVKZju,0.849,0.536,-7.307,0.349,0.0239,0,0.126,0.308,141.964,workout jams,Rap/Hip Hop
5jrdCoLpJSvHHorevXBATy,0.645,0.585,-6.122,0.0513,0.00314,0,0.165,0.353,131.931,workout jams,Rap/Hip Hop
1xNcBAoUw8Hz6LqK2jt4Ff,0.597,0.837,-6.518,0.375,0.00427,0.00114,0.839,0.447,126.342,workout jams,R&B
51Fjme0JiitpyXKuyQiCDo,0.843,0.391,-7.899,0.0845,0.181,0,0.137,0.496,129.972,workout jams,Pop
5jzKL4BDMClWqRguW5qZvh,0.719,0.798,-4.582,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,workout jams,Rap/Hip Hop
4fixebDZAVToLbUCuEloa2,0.724,0.695,-5.226,0.0622,0.073,0,0.0889,0.235,139.0,workout jams,Rock
3WVhkjB7Y4xFruqoCAajBb,0.46,0.809,-5.415,0.326,0.0422,5.04e-05,0.138,0.609,157.184,workout jams,R&B
2Rk4JlNc2TPmZe2af99d45,0.61,0.83,-4.105,0.0571,0.033,0,0.118,0.728,182.162,workout jams,Alternative
4NOFSrIM6LhBl2MyKvFVtp,0.861,0.693,-6.052,0.313,0.082,0,0.07,0.772,165.036,workout jams,Pop
1y4eb6hmAvsqlDOl3fx9kk,0.706,0.841,-3.956,0.0418,7.95e-05,0,0.0688,0.861,132.032,workout jams,Pop
3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,-6.678,0.0735,0.392,0,0.151,0.244,97.008,workout jams,R&B
60ynsPSSKe6O3sfwRnIBRf,0.749,0.463,-8.433,0.0828,0.208,0.0371,0.337,0.19,90.028,workout jams,Pop
7kJlTKjNZVT26iwiDUVhRm,0.654,0.796,-4.761,0.122,0.0188,0,0.0948,0.491,108.854,workout jams,Rap/Hip Hop
5xTtaWoae3wi06K5WfVUUH,0.648,0.785,-5.414,0.165,0.0561,0,0.148,0.943,160.02,workout jams,Rap/Hip Hop
6habFhsOp2NvshLv26DqMb,0.655,0.797,-4.787,0.153,0.198,0,0.067,0.839,177.928,workout jams,Rap/Hip Hop
2SiXAy7TuUkycRVbbWDEpo,0.532,0.767,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361,workout jams,Pop
02itaCXOdC54J0ISjqqFAp,0.733,0.859,-5.03,0.033,0.479,0.0645,0.105,0.52,124.948,workout jams,Pop
5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,-9.966,0.0622,0.749,0,0.0996,0.629,130.022,workout jams,Pop
0A1hoCfMLkiAgvhWkkucJa,0.914,0.732,-6.1,0.241,0.0166,0,0.107,0.469,94.066,workout jams,Pop
3QTDzwSkRW04FVPo6COm0H,0.62,0.696,-6.323,0.0997,0.00798,1e-06,0.113,0.705,176.028,workout jams,Alternative
4w8niZpiMy6qz1mntFA5uM,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,workout jams,Pop
4au7FRcgZzChASRYu279xH,0.736,0.868,-3.01,0.0454,0.166,1.48e-06,0.0419,0.613,94.026,workout jams,Rap/Hip Hop
2QqJTIlGKRLJC3onkavYEz,0.752,0.673,-5.792,0.153,0.0538,0,0.133,0.35,164.009,workout jams,Rock
3WyRgi8CzQnhzO0xw79tTS,0.755,0.772,-5.585,0.4,0.128,0,0.157,0.678,132.906,workout jams,Pop
2F6FfZ4w8z3eJpSxPotVO5,0.468,0.769,-7.036,0.041,0.00014,0.00124,0.271,0.17,104.102,workout jams,Rock
2K87XMYnUMqLcX3zvtAF4G,0.73,0.703,-5.672,0.0369,0.109,0,0.0657,0.595,138.113,workout jams,Rap/Hip Hop
0UaMYEvWZi0ZqiDOoHU3YI,0.904,0.813,-7.105,0.121,0.0311,0.00697,0.0471,0.81,125.461,workout jams,Pop
5vGLcdRuSbUhD8ScwsGSdA,0.711,0.598,-7.621,0.182,0.19,0,0.15,0.737,140.175,workout jams,Dance
3rbNV2GI8Vtd8byhUtXZID,0.704,0.569,-4.998,0.247,0.0488,0,0.191,0.313,109.314,workout jams,R&B
1FvU97lrWOG2NRxErh6OZz,0.897,0.661,-6.2,0.27,0.0633,0,0.116,0.193,127.081,workout jams,Rock
5vI0C3TDTxySR6Oq8NWjE0,0.576,0.896,-8.026,0.04,0.0317,0,0.211,0.617,136.586,workout jams,Rap/Hip Hop
7x8dCjCr0x6x2lXKujYD34,0.433,0.959,-4.04,0.0431,0.000917,0,0.028,0.365,172.984,workout jams,Rap/Hip Hop
4dASQiO1Eoo3RJvt74FtXB,0.502,0.786,-4.378,0.317,0.255,0,0.65,0.739,169.021,workout jams,Rap/Hip Hop
2q4rjDy9WhaN3o9MvDbO21,0.758,0.712,-3.781,0.112,0.0185,0,0.0677,0.795,149.998,workout jams,Pop
3djNBlI7xOggg7pnsOLaNm,0.761,0.847,-3.068,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,workout jams,Rock
7CpbhqKUedOIrcvc94p60Y,0.656,0.932,-3.405,0.0708,0.00347,0.00147,0.144,0.544,130.936,workout jams,Rap/Hip Hop
4jTiyLlOJVJj3mCr7yfPQD,0.732,0.69,-4.992,0.134,0.291,0,0.116,0.758,143.072,workout jams,Rap/Hip Hop
0ZUo4YjG4saFnEJhdWp9Bt,0.519,0.749,-3.318,0.0405,0.271,0,0.119,0.29,147.905,workout jams,Rap/Hip Hop
10GJQkjRJcZhGTLagFOC62,0.756,0.572,-7.019,0.0763,0.0478,0,0.0853,0.417,102.986,workout jams,Alternative
6glsMWIMIxQ4BedzLqGVi4,0.725,0.64,-7.905,0.332,0.0281,0,0.099,0.915,166.028,workout jams,Rap/Hip Hop
5Z01UMMf7V1o0MzF86s6WJ,0.692,0.744,-4.565,0.257,0.00868,0.000423,0.359,0.0612,171.374,workout jams,Rap/Hip Hop
2nBI3iWLhupR7LyAJ5GGkE,0.692,0.774,-2.48,0.0876,0.0623,0,0.873,0.349,134.952,workout jams,Pop
3KwwE4sgCzMaKWq6QBebmX,0.934,0.694,-5.849,0.101,0.0962,1.2e-06,0.478,0.835,123.829,workout jams,Pop
63rbP24OzfaQCJjsHWZXnY,0.664,0.872,-3.117,0.0396,0.0306,0,0.228,0.555,129.873,workout jams,Rap/Hip Hop
0TKWHD7sbO0CrEAdegPLZm,0.597,0.545,-6.956,0.102,0.339,0,0.107,0.344,134.043,workout jams,Rap/Hip Hop
7lWUJpax919G4JdaFEVmCy,0.752,0.836,-3.173,0.115,0.0843,0.000425,0.424,0.519,120.003,workout jams,Rap/Hip Hop
0k664IuFwVP557Gnx7RhIl,0.767,0.889,-2.988,0.0963,0.00611,0,0.402,0.843,119.93,workout jams,Alternative
0jqblvsI9LBY4irmLVqqEO,0.567,0.946,-3.973,0.0935,0.00267,0,0.0567,0.699,94.985,workout jams,Dance
7jRoWfRlLnGYEIEn4t4kbq,0.769,0.609,-5.894,0.357,0.216,0,0.166,0.633,90.951,workout jams,Rap/Hip Hop
6XkuklKiHYVTlVvWlTgQYP,0.687,0.631,-5.612,0.129,0.063,0,0.108,0.853,186.071,workout jams,Pop
1gZ7i4qxXkHZb1r6eioaAP,0.877,0.637,-3.493,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,workout jams,Rap/Hip Hop
6HkjpGIOHv4y0IBAxUbE5z,0.822,0.737,-4.542,0.0314,0.0261,4.19e-05,0.18,0.753,118.994,workout jams,Rap/Hip Hop
6VRhkROS2SZHGlp0pxndbJ,0.716,0.972,-2.302,0.196,0.0145,3.22e-05,0.317,0.576,110.026,workout jams,Pop
4ImIJRZNJhNQLLdUFSYJoS,0.649,0.896,-2.704,0.056,0.000319,1.19e-05,0.102,0.924,90.009,workout jams,Rap/Hip Hop
3nQQotHU6YtE0Z4kiMNoW8,0.855,0.562,-7.099,0.299,0.485,7.89e-06,0.112,0.193,164.053,workout jams,Rap/Hip Hop
5GhJIMWAw0uMLgkdbt6uMz,0.606,0.9,-4.504,0.119,0.0101,0,0.075,0.233,133.963,workout jams,Alternative
65OXGbKBQ8gUyJvUd0jNpf,0.811,0.935,-4.595,0.0407,0.0134,0.411,0.0244,0.968,138.479,workout jams,Dance
0WwrwEmAXGy6keX7noxBYO,0.77,0.826,-4.615,0.159,0.046,0,0.266,0.462,145.983,workout jams,Rap/Hip Hop
65ES1qwOB577ZnTkizMXJJ,0.901,0.934,-2.345,0.273,0.00794,7.68e-05,0.194,0.868,150.037,workout jams,Rap/Hip Hop
6mz1fBdKATx6qP4oP1I65G,0.749,0.605,-9.359,0.086,0.00186,0.0381,0.115,0.966,142.024,workout jams,Dance
3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,-4.577,0.158,0.256,3.57e-06,0.0904,0.786,110.962,workout jams,Pop
5R8dQOPq8haW94K7mgERlO,0.851,0.806,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,workout jams,Rock
5tFep7dXGd7vEJ668wTPux,0.85,0.405,-7.509,0.225,0.119,0.000118,0.0707,0.344,139.976,workout jams,Rock
5XfQTbialQHn9PhDb0p85H,0.661,0.978,-3.064,0.107,0.0247,0,0.0856,0.592,98.019,workout jams,Rock
4HDCLYli2SUdkq9OjmvhSD,0.43,0.7,-5.35,0.264,0.0902,0,0.216,0.731,158.373,workout jams,Rock
1p80LdxRV74UKvL8gnD7ky,0.752,0.678,-5.421,0.0646,0.085,1.64e-06,0.13,0.583,96.009,workout jams,Pop
69yfbpvmkIaB10msnKT7Q5,0.483,0.894,-3.9,0.223,0.0407,0,0.282,0.278,139.858,workout jams,Pop
0C4ejWmOTMv8vuYj85mf8m,0.767,0.682,-5.02,0.042,0.0113,0.00016,0.104,0.833,127.975,workout jams,Dance
3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.824,-5.892,0.0712,0.284,0,0.405,0.756,100.024,workout jams,Rap/Hip Hop
1uNePI826aqh9uC9pgbeHU,0.822,0.654,-4.623,0.132,0.019,0,0.233,0.421,119.884,workout jams,Rap/Hip Hop
76hfruVvmfQbw0eYn1nmeC,0.774,0.753,-5.446,0.0517,0.152,0,0.0371,0.896,119.002,workout jams,R&B
6CUP2khYzdphXebxVTfPE3,0.855,0.676,-5.736,0.325,0.0888,0,0.144,0.509,133.082,workout jams,Pop
7l3E7lcozEodtVsSTCkcaA,0.861,0.637,-5.692,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,workout jams,Dance
6uP0XLqjRqFx8HAfesdcAg,0.501,0.851,-5.111,0.292,0.0295,0,0.0775,0.627,95.058,workout jams,Rap/Hip Hop
