trackid,track_name,track_artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2fvOV0pZzK9q69Y7hnPl3b,Fall At Your Feet,['Saint Raymond'],0.625,0.793,-6.094,0.0469,0.027,0,0.152,0.527,125.034
3kZC0ZmFWrEHdUCmUqlvgZ,I Will Follow You into the Dark,['Death Cab for Cutie'],0.517,0.206,-12.233,0.0421,0.924,0,0.118,0.489,80.401
0qjfjKFoP7LaqLI2KI9M1Q,Monday Morning,['Fleetwood Mac'],0.607,0.567,-15.728,0.0302,0.00177,0.000151,0.212,0.858,106.495
19ScuLzIkbow1b437OsRPY,"America - Live at Central Park, New York, NY - September 19, 1981",['Simon & Garfunkel'],0.357,0.262,-16.587,0.0359,0.721,0,0.513,0.182,153.942
2LkaNhCrNVmcYgXJeLVmsw,The Sound of Silence,['Simon & Garfunkel'],0.435,0.456,-10.305,0.0279,0.136,1.62e-06,0.124,0.529,107.529
0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson - From ""The Graduate"" Soundtrack",['Simon & Garfunkel'],0.606,0.457,-14.035,0.0497,0.713,2.53e-05,0.0747,0.813,92.033
0fYVliAYKHuPmECRs1pbRf,Renegades,['X Ambassadors'],0.526,0.862,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052
5pGLvzqpjQiazh3syalXx5,I Want You,['Saint Raymond'],0.705,0.797,-4.709,0.0398,0.0172,1.21e-06,0.375,0.551,115.363
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,['Led Zeppelin'],0.412,0.902,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74
7rc6L3UtM0uvwfpsl07GBL,Feeling Good,['Avicii'],0.32,0.588,-5.49,0.0449,0.34,0,0.112,0.111,131.585
0s4vNGdi4IgYJtPlQDilZ9,I Am Not a Man,['Lena Fayre'],0.524,0.429,-9.853,0.0282,0.472,0.000276,0.11,0.13,130.04
4AUb7wCCzRnSyteo1an2zy,Human (Marian Hill Remix),['Aquilo'],0.473,0.357,-8.409,0.0374,0.637,0.00701,0.207,0.207,84.266
3aoDEt6zSuYQ47gzarlaVo,Money - 2011 Remastered Version,['Pink Floyd'],0.469,0.537,-10.421,0.152,0.0241,0.00201,0.269,0.783,124.193
1wHSxWBfPr3GO31y8KGrWe,Wish You Were Here - 2011 Remastered Version,['Pink Floyd'],0.481,0.262,-15.73,0.0414,0.735,0.0114,0.832,0.375,122.883
36InX8cNGUOgFF82pW8MzV,Lonely,['Blue Light Bandits'],0.677,0.612,-8.896,0.0459,0.458,0,0.102,0.767,89.799
2eMtSVlZ58YFAAcbGeH83t,City,['Blue Light Bandits'],0.546,0.58,-8.737,0.0281,0.232,0.00439,0.102,0.289,91.824
4lUYThRhNDvaTESzhfMnr3,So Mine,['Blue Light Bandits'],0.638,0.555,-9.542,0.0557,0.269,0,0.115,0.551,167.778
1i7ZVf71StTYwgVGP75L04,Sarah,['Blue Light Bandits'],0.601,0.478,-11.121,0.0874,0.741,2.23e-06,0.172,0.571,88.292
0CJrqvl1mBWFAWS6xrICIz,December 6 (Bonus Track),['Blue Light Bandits'],0.622,0.459,-13.26,0.0877,0.635,0,0.112,0.511,101.717
22SGlQsF7zpvGkLyi2rg1K,Keep That Letter Safe,['Highasakite'],0.479,0.577,-10.594,0.0352,0.209,0.00104,0.106,0.161,117.1
7FlKH6mLoqSTTGujm43zfP,Wait,['Lemaitre'],0.644,0.745,-3.932,0.0462,0.0893,0.000973,0.327,0.545,121.069
0ZtLv7aVallYjnPJNZJWk7,You're On (feat. Kyan),['Madeon'],0.511,0.917,-3.239,0.124,0.0273,0,0.819,0.241,100.123
1Dhn8urPQTReGSmpRCXASj,One Last Time,['Jaymes Young'],0.288,0.35,-12.333,0.0325,0.612,0.00104,0.1,0.163,117.908
04F1slSLfciNXAPZgdXtmW,Best Shot,['Various Artists'],0.693,0.477,-8.012,0.0305,0.592,0,0.118,0.31,122.06
3F4M4IaluOCuLto737CRXq,Closer,['Lemaitre'],0.574,0.816,-2.695,0.0332,0.00135,0.0117,0.142,0.359,91.967
3oxegYx25mBNgc7zRO7BOS,Cut to Black,['Lemaitre'],0.625,0.546,-8.432,0.0932,0.0493,0.0337,0.263,0.252,203.972
6O8R2qdAXWvSlUjE7A0mwa,Cry Like A Ghost,['Passion Pit'],0.555,0.612,-7.841,0.0353,0.00525,0,0.346,0.316,100.036
6y468DyY1V67RBNCwzrMrC,L.I.F.E.G.O.E.S.O.N.,['Noah And The Whale'],0.603,0.745,-5.79,0.0368,0.207,0,0.348,0.606,81.981
1KlDcHrlDPUJJPmMup3tUp,5 Years Time,['Noah And The Whale'],0.803,0.548,-7.103,0.12,0.351,0,0.0953,0.75,121.942
24IdidHvZjunFlw8vD4Ovk,Close Your Eyes,['Hydrogen Child'],0.533,0.52,-8.104,0.0312,0.0626,0,0.117,0.246,127.998
64rxugswtHNWUpcPC5SbjH,Sirens,['Hydrogen Child'],0.611,0.755,-7.937,0.031,0.00819,4.56e-06,0.219,0.621,103.98
79c3WxiCujFXcavatL6ckk,Cayucas,['Oregon Bike Trails'],0.727,0.905,-6.159,0.065,0.757,0.0388,0.141,0.831,89.002
1tGx929XWijqXWTejhsmRJ,Cayucos,['Various Artists'],0.613,0.856,-6.571,0.0467,0.458,0.00144,0.196,0.816,88.986
47zgLXSRJzk9j8Yt13vpGc,Call at the Moon,['Doug Hoyer'],0.748,0.782,-7.189,0.0428,0.133,0.0716,0.23,0.891,127.016
09syR2LkCXxstXYYmdfHen,Stranger To Love,['Charles Perry'],0.629,0.568,-6.119,0.0525,0.193,0,0.493,0.519,119.851
6leEyWoEKVp1Yr15fgjOr8,Kiss Me Quick,['Nathan Sykes'],0.527,0.747,-4.089,0.277,0.14,0,0.162,0.802,181.845
0onyaPj0bXrPJPBxzuOWM1,Ignition / Do You... (Mashup),['Phoebe Ryan'],0.557,0.572,-8.791,0.0294,0.527,2.72e-05,0.175,0.386,135.031
08cXy6KUizaAelYXtcew3w,1957,['Milo Greene'],0.388,0.595,-9.799,0.0325,0.663,5.58e-05,0.178,0.596,190.043
1IcEofBOoS01ouUsqdn8ke,Four Walls,['BROODS'],0.511,0.638,-7.202,0.0459,0.226,0,0.0609,0.205,60.03
3Nttjgkm2lDCRVFpMh22hv,Mother & Father,['BROODS'],0.617,0.862,-4.555,0.0458,0.0182,1.33e-06,0.0865,0.472,86.981
4kzyhn8i6Hf8daEBqNPfCy,Moondust,['Jaymes Young'],0.605,0.379,-10.51,0.0289,0.659,4.57e-06,0.106,0.296,147.851
5WLSak7DN3LY1K71oWYuoN,I'll Be Good,['Jaymes Young'],0.455,0.284,-10.774,0.0322,0.715,1.47e-06,0.0897,0.133,133.936
0elXIl26ZrovBULLTrEGK6,Habits of My Heart,['Jaymes Young'],0.392,0.498,-7.63,0.117,0.665,0.000118,0.34,0.59,72.048
2htMKaXok60eoqe4Odd7Gv,Fast Lane,['Rationale'],0.762,0.583,-6.409,0.0405,0.58,0.0103,0.134,0.595,95.983
6nKRZPERKraRATD2pAKOKQ,Confetti,['Tori Kelly'],0.611,0.385,-9.987,0.135,0.396,0,0.0659,0.33,89.81
0efT4YKQLQx2YHbp6vgRX8,Someone New,['Hozier'],0.446,0.533,-5.955,0.046,0.427,3.26e-06,0.332,0.58,183.81
52yPSh1p5xYbVhA124CeVp,California Love,['SomeKindaWonderful'],0.48,0.83,-5.859,0.0385,0.223,0,0.614,0.437,71.985
0AE09OsutF7umgQpDQBye3,Something's Gonna Happen,['Ivory Layne'],0.621,0.868,-3.509,0.0283,0.231,1.6e-05,0.0501,0.689,154.013
5iX9sHhRs6wAQgvhjrUEoJ,Turn This Car Around,['Fairground Saints'],0.628,0.849,-5.352,0.0608,0.294,3.61e-06,0.143,0.445,129.86
1QEF1wdwzWiCFYJXSJVIoA,FourFiveSeconds,['Fairground Saints'],0.669,0.335,-8.372,0.0282,0.625,0,0.106,0.31,102.948
5pLjOLnVVOVK6uvHmhBz8f,We Won't,"['Jaymes Young', 'Phoebe Ryan']",0.501,0.315,-11.146,0.135,0.435,0,0.368,0.52,61.161
3iLZNaFe2bjSwTWScgmQGU,Mine,['Phoebe Ryan'],0.657,0.705,-5.392,0.0304,0.0621,0,0.105,0.427,98.977
56dPwoYwCcfh4hoQTlGOrh,Mine (Michael Keenan Remix) [feat. Skizzy Mars],['Phoebe Ryan'],0.676,0.739,-5.96,0.17,0.254,0,0.313,0.628,106.043
17eBq4GqLXlyKJMm6JBF7G,Nobody Like You,['Francesco Yates'],0.73,0.818,-8.4,0.108,0.0753,0,0.202,0.872,122.005
106aeY3Gxrr0hSdo6SCU4y,Call,['Francesco Yates'],0.599,0.668,-7.103,0.0781,0.509,1.94e-06,0.104,0.309,111.969
7xMhQaADj1cUenO5Dyqscw,I Know It's True,['Ben Talmi'],0.517,0.671,-6.715,0.0343,0.0313,3.22e-05,0.0815,0.342,120.003
4telT9zZWgv4d8gD4WZrlA,Mistakes Like This,['Prelow'],0.454,0.815,-5.077,0.0821,0.000221,0.000549,0.0706,0.337,161.905
7DKCf0CGKo6L30xP8qQVHI,Afternoon,['Youth Lagoon'],0.632,0.773,-6.649,0.0411,0.429,0.948,0.102,0.0724,120.059
7GDbkrFBGrCb8ntbQPY3hQ,17,['Youth Lagoon'],0.352,0.254,-8.51,0.0473,0.844,0.58,0.108,0.102,79.989
5cTOL35aZUPe2DkkziBuqu,I'm In Love With My Life,['PHASES'],0.751,0.787,-6.416,0.0359,0.00042,0.0055,0.0942,0.684,113.004
3mdDdrgDEKVxd5GawWjKqy,Spread Too Thin,['Dirty Heads'],0.691,0.786,-5.947,0.0503,0.111,6.7e-05,0.239,0.632,164.126
0Z9Cea4tlGzXVdBMqxXGfP,Don Juan,['The Heydaze'],0.641,0.813,-4.202,0.0542,0.0246,0,0.299,0.857,103.91
7oRNU7Tmek0nm2lqyDojoG,Beach Baby,['Bon Iver'],0.668,0.081,-17.282,0.0366,0.983,0.42,0.114,0.0925,114.358
24SqpyE8IPxvPDnnfFEJNh,I Can't Help It,['JR JR'],0.519,0.656,-8.508,0.0293,0.706,0.0694,0.191,0.275,110.216
1WaLaeSKwWJyNt1SIOBg3I,Run,['JR JR'],0.662,0.93,-4.433,0.0421,0.0283,0.00915,0.307,0.771,122.028
6RAmJEbBMGLVg50EpWWBzc,Beautiful Dream,['JR JR'],0.553,0.895,-5.625,0.0629,0.238,3.15e-05,0.188,0.278,117.029
1KQ1zcWbnHN9jIECk2wJQ4,Nothing but Our Love,['JR JR'],0.572,0.616,-7.799,0.039,0.0758,0.103,0.431,0.261,130.003
3BwA1XciWflxqdbYyEnXTN,Don't Tell Me,['JR JR'],0.537,0.75,-6.266,0.0282,0.00435,0.00218,0.0998,0.816,147.979
7r0Wirvj3lK3jK0I8UtRoB,If You Didn't See Me (Then You Weren't on the Dancefloor),['JR JR'],0.614,0.651,-6.27,0.0322,0.192,0.000103,0.193,0.529,116.004
4VujpUd5p9qCSoF2F5ZFLo,Simple Girl,['JR JR'],0.596,0.632,-6.756,0.0367,0.226,0.212,0.307,0.557,108.047
0yeBjnVge8MxXnVWNAi9lh,James Dean,['JR JR'],0.783,0.413,-9.088,0.0455,0.0327,0.00469,0.116,0.495,134.016
0l3qh0sAn7e1j40TtBwfcu,Knock Louder,['JR JR'],0.578,0.616,-7.163,0.0344,0.564,0.000119,0.437,0.342,100.017
0PywzrV955BnXDC8FHAf0n,Jackie and Wilson,['Hozier'],0.563,0.727,-4.202,0.036,0.0579,7.59e-06,0.0937,0.745,82.311
2YifXwOXACreS5o7FrQKgN,1234,['Feist'],0.705,0.491,-7.379,0.0495,0.198,4.01e-06,0.0807,0.619,109.95
6hPKNUiBOS97GvdDz0xE4w,Sunburst,"['Tobu', 'Itro']",0.745,0.77,-2.891,0.0545,0.0536,0,0.262,0.238,127.986
3Jxpxv4TEfHkqsWtX7LbOm,Everybody Knows,['Vacationer'],0.751,0.782,-7.005,0.0303,0.168,0.112,0.225,0.809,91.01
6GgeC18ctRUmplzNx8ro86,The Wild Life,['Vacationer'],0.835,0.686,-5.933,0.105,0.034,1.17e-06,0.263,0.768,160.067
7stUlbPG1vM76OIGfpbeik,Paradise Waiting,['Vacationer'],0.771,0.545,-6.654,0.0396,0.312,4.08e-06,0.123,0.854,90.018
3Jm6PDqIputlpeg75EtDic,"Andy, You're A Star",['The Killers'],0.504,0.588,-4.35,0.0253,0.233,0.00466,0.148,0.712,84.126
7cX4PJz1old9fyFI8RlfgW,Read My Mind,['The Killers'],0.543,0.917,-3.391,0.0444,0.00572,7.76e-05,0.104,0.329,132.246
4shKoD4U0rsE6UDjyPEjyK,Bones,['The Killers'],0.472,0.902,-3.607,0.0643,0.000679,0.124,0.0822,0.567,139.57
5ubUprLRov5UPDCS2UP4cb,Spaceman,['The Killers'],0.517,0.918,-3.957,0.059,0.00198,0.000677,0.123,0.83,151.979
7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,['The Killers'],0.356,0.924,-3.74,0.0808,0.00101,0,0.0953,0.232,148.017
7KEajVD9AUG68onXRSFZTv,Human,['The Killers'],0.557,0.824,-6.947,0.0776,0.0018,0.000542,0.0999,0.611,135.446
3SUusuA9jH1v6PVwtYMbdv,Last Nite,['The Strokes'],0.624,0.899,-5.709,0.0296,0.0221,0.000137,0.0975,0.79,104.061
3goyor536uLlIuv0zHgq0B,Fools Gold,['Fitz and The Tantrums'],0.708,0.905,-4.955,0.0341,0.0269,0,0.144,0.713,113.679
53qU2K55RJgfs9F50irpB3,Just Jammin',['Gramatik'],0.815,0.681,-5.785,0.0854,0.0675,0.012,0.117,0.803,90.008
5rZXBHUU2qz7huEckTwpqo,High Hopes,['Kodaline'],0.488,0.487,-6.371,0.0307,0.577,0,0.193,0.217,77.344
3Zjdqz7eOox8XU0zTCPL4P,Collie Man,['Slightly Stoopid'],0.61,0.706,-7.084,0.0483,0.183,0.000587,0.218,0.344,170.087
4f93Mp50HQQDGdfCc1xIri,Follow You (feat. Danyka Nadeau),['Au5'],0.584,0.565,-5.95,0.0722,0.0261,0.00157,0.11,0.283,127.965
47muNlVTjDtQfyUqDaiFlN,Go,"['Grimes', 'Blood Diamonds']",0.621,0.796,-6.179,0.0327,0.0107,0.187,0.0719,0.279,140.012
7HwoUfASF7xwt4vFEhkQF3,Seeing Stars,['BØRNS'],0.638,0.893,-4.21,0.059,0.0534,0,0.258,0.904,91.981
0zulYs8vHhhN0hl8wvYgdv,Electric Love,['BØRNS'],0.621,0.853,-6.537,0.0615,0.00448,0.0012,0.236,0.65,120.017
7hVsdXC9zRDiWFfhdmkYC8,Beat of My Drum,['POWERS'],0.747,0.911,-2.992,0.058,0.0533,0,0.0706,0.906,120.042
7Fk94wDxTAQVUQw4dUpRyK,Ray Charles,['Chiddy Bang'],0.709,0.889,-4.118,0.138,0.16,0,0.0469,0.822,95.01
5BEPlD13Tkc6FSl23GuSEP,Tête-À-Tête,['WALK THE MOON'],0.656,0.853,-4.752,0.042,0.0159,1.38e-05,0.133,0.668,116.047
6v6S5TvOsrPofUWst04BLF,I Can Lift a Car,['WALK THE MOON'],0.691,0.61,-7.388,0.0267,0.0123,0.000994,0.0542,0.292,102.093
5YJZgqCK7sgr07YZJOnfTY,Fixin',['WALK THE MOON'],0.643,0.833,-6.091,0.0432,0.00386,0,0.151,0.53,129.974
5urdl721ncXAFkuIwR9Mj5,Iscariot,['WALK THE MOON'],0.345,0.259,-11.16,0.0368,0.918,1.17e-06,0.124,0.152,117.563
4LgIcna8LRrR3DOomihYMY,Shiver Shiver,['WALK THE MOON'],0.629,0.721,-6.292,0.0326,0.00282,1.41e-06,0.128,0.854,100.208
2CdNHP8DJ5tfbRoIRdcTeE,Quesadilla,['WALK THE MOON'],0.551,0.732,-6.081,0.0627,0.0019,0,0.0764,0.635,145.107
1LeItUMezKA1HdCHxYICed,Say My Name,['ODESZA'],0.749,0.745,-7.367,0.0479,0.0041,0.395,0.0748,0.347,115.048
5Ut5dDKfBUCMsWQbc3Lgyi,Holiest,['Glass Animals'],0.505,0.632,-7.816,0.0412,0.0386,6.94e-05,0.103,0.503,131.969
1gk3FhAV07q9Jg77UxnVjX,Gooey,['Glass Animals'],0.487,0.369,-13.424,0.0406,0.736,3.75e-05,0.0925,0.106,183.114
1wWbyhSew9IAkqBWjTdFbq,How'd You Like That,['The Kooks'],0.478,0.833,-6.238,0.0519,0.0259,7.21e-06,0.205,0.518,166.853
2SGBEDwsOAOAHrrdAd304i,She Moves In Her Own Way,['The Kooks'],0.431,0.81,-5.379,0.066,0.276,0,0.0906,0.795,76.412
2RUhtNBh43RtSg0WBPPq3m,Naive,['The Kooks'],0.547,0.816,-6.165,0.0624,0.0688,0,0.127,0.722,102.765
2jZgzSxNSg1hTCq0ewWHGJ,Junk Of The Heart (Happy),['The Kooks'],0.604,0.894,-5.0,0.037,0.0212,0,0.0299,0.901,145.017
7mI1gBIYVOz3GgazvN1Vqx,Hoodie On,['Matt and Kim'],0.852,0.733,-4.521,0.0469,0.206,0.00013,0.313,0.934,138.042
3sygFbluUikhRTlKR1TPT5,Stirred Up,['Matt and Kim'],0.717,0.697,-6.55,0.157,0.0183,0,0.288,0.714,77.521
0VXevk74BcLmIbUijIWxfR,I Can't Make You Love Me/Nick of Time,['Bon Iver'],0.42,0.0726,-15.452,0.0365,0.989,0.0833,0.127,0.179,113.365
7qUoDTmVj07qUf6ZBDhWKl,Blood Bank,['Bon Iver'],0.494,0.372,-11.89,0.0331,0.964,0.0296,0.117,0.25,116.855
21zwRPDkdL9ittKjJwWSRC,Lets Do It Again,['Various Artists'],0.645,0.676,-5.183,0.247,0.494,0,0.105,0.875,173.517
2cYZpcIV39X48RnOFM7w2V,All Falls Down,['Kanye West'],0.643,0.717,-4.876,0.506,0.184,0,0.152,0.46,90.893
1bukNCD9JEwNp235Ov0iZH,Run to You,['Pentatonix'],0.24,0.0622,-10.022,0.0327,0.858,0,0.104,0.176,85.495
1OR2QkSykQUPvdSu5ALd8D,Woke The F*ck Up,['Jon Bellion'],0.684,0.622,-5.336,0.103,0.0415,0,0.0652,0.596,94.021
5wQRNkb7OhzJoT1P0OZ4Rw,All Time Low,['Jon Bellion'],0.672,0.386,-9.715,0.264,0.389,0,0.0838,0.529,90.082
79aAf6oL3L0VsQqjjEwdAG,Simon Courage Flees The Coop,['Kay Kay and His Weathered Underground'],0.307,0.617,-6.785,0.0425,0.00321,2.27e-06,0.678,0.512,136.963
2f8SgIR9bKJX7FKRvJU7uO,Hey Momma',['Kay Kay and His Weathered Underground'],0.575,0.531,-7.666,0.042,0.0517,0.000499,0.179,0.49,89.965
0Nk7bSn0MItonkR0GNs3mj,The Walker,['Fitz and The Tantrums'],0.77,0.801,-4.182,0.0336,0.00375,0.00281,0.0515,0.725,130.76
7jOvEsDIjHRH0LwCkwZSHS,Crazy in Love,['Sofia Karlberg'],0.54,0.499,-8.73,0.0544,0.519,0,0.157,0.316,120.055
5BTHMC1yaJGHmUi2nRpXfq,"Honey, It's Alright",['Gregory Alan Isakov'],0.471,0.0775,-15.664,0.0562,0.94,0.00675,0.106,0.0839,132.02
01Dc5vTMc9axpkvDUy0yiD,Words,['Gregory Alan Isakov'],0.45,0.137,-17.71,0.0372,0.931,0.0259,0.111,0.108,118.018
7iQmjnDXYngWGsbjVnDc1U,Amsterdam,['Gregory Alan Isakov'],0.553,0.429,-12.51,0.0283,0.921,0.135,0.115,0.532,152.047
3G9ETaH55bMQx8hwNhAgbU,The Stable Song,['Gregory Alan Isakov'],0.626,0.432,-11.948,0.0283,0.633,0.00239,0.127,0.361,137.93
7qIRADcrqRy3F2F7fZCR5A,City Girl,['The Heydaze'],0.521,0.757,-4.992,0.0776,0.00657,0,0.114,0.607,154.665
3Kj2EWpIBnvETsYq4cq0IH,Big Black Car,['Gregory Alan Isakov'],0.6,0.186,-15.926,0.0317,0.909,0.00102,0.104,0.468,110.044
3blUIpMnWrCGJDQbLAhXvV,august clown,['Gregory Alan Isakov'],0.349,0.133,-17.373,0.0444,0.889,0.000661,0.119,0.283,167.435
6IN5LJsJQNPwzkytnTtrJC,The Violet Hour,['The Civil Wars'],0.384,0.18,-20.218,0.044,0.983,0.953,0.105,0.166,156.908
09Y8MeZttjH9xvmvxlACEz,Lying To You,['Keaton Henson'],0.392,0.183,-14.37,0.0602,0.929,0.00033,0.0898,0.0578,104.128
0pwQlBhx3AWNkxRMZ2F2Qe,Hear The Noise That Moves So Soft And Low,['James Vincent McMorrow'],0.482,0.375,-12.191,0.0387,0.896,0.0902,0.0999,0.457,76.224
240ElV9j5kjT14OR8RPMoZ,Cavalier,['James Vincent McMorrow'],0.332,0.297,-8.244,0.0497,0.904,0.000126,0.222,0.0396,85.245
3aDzxZK00STXm41wUiuKS2,We Don't Eat,['James Vincent McMorrow'],0.432,0.372,-12.494,0.0481,0.91,0.0105,0.121,0.373,124.019
5ita5p8yV0UbQNuCXNZQgM,Higher Love,['James Vincent McMorrow'],0.373,0.114,-17.951,0.0476,0.964,0.000498,0.111,0.173,127.545
43hthANLsbpQCmxxNM32Lf,Birds (On A Day Like Today),['Kay Kay and His Weathered Underground'],0.455,0.718,-5.447,0.0299,0.0359,6.63e-06,0.272,0.27,143.229
2Miiyrzu7PEgHSRuh8slBa,Look Away (Violet),['The Dear Hunter'],0.624,0.682,-4.796,0.0367,0.118,5.7e-06,0.105,0.452,126.001
7o4aVDMD8zLNp67yKV1LR0,Lillian - Violet,['The Dear Hunter'],0.313,0.59,-6.238,0.0327,0.019,0.000428,0.103,0.301,51.586
1EShSr2PJoaQakbFWKMEMc,Coming or Going,['White Arrows'],0.761,0.736,-4.273,0.0516,0.209,0.215,0.169,0.575,120.931
3p9x4bK5bwmgXE6POMvOp0,Constant Conversations,['Passion Pit'],0.56,0.799,-4.466,0.0675,0.174,0.0679,0.304,0.304,69.972
2RLTylLfA7jaZQg6ddkbp3,Closer Than This,['St. Lucia'],0.602,0.886,-6.273,0.0652,0.291,0,0.138,0.499,115.983
4LxvGZBpA5SHkGGWFBP0i3,Wait for Love,['St. Lucia'],0.66,0.901,-5.686,0.0584,0.199,0.000393,0.272,0.771,109.999
4hoB7jVAo22BXwMFWLdlxQ,All Eyes on You,['St. Lucia'],0.602,0.885,-6.849,0.0374,0.185,0.000125,0.253,0.316,104.004
5BxVRqpZi6tIhAap1ZjzVD,Elevate,['St. Lucia'],0.541,0.982,-4.908,0.107,0.00767,0.000765,0.291,0.722,104.03
0GO8y8jQk1PkHzS31d699N,Tongue Tied,['GROUPLOVE'],0.56,0.936,-5.835,0.0439,0.00847,0,0.161,0.371,112.96
1WbYFNSUNn9fP1x0Z5DU95,Riptide,['MisterWives'],0.481,0.677,-6.862,0.19,0.405,0,0.0647,0.362,92.283
3QzbEvmnuZIONNv82PylZb,Our Own House,['MisterWives'],0.559,0.76,-4.682,0.0575,0.00228,0.000481,0.052,0.433,125.773
1snNAXmmPXCn0dkF9DaPWw,You & Me - Flume Remix,['Disclosure'],0.593,0.392,-6.872,0.0257,0.382,0.000114,0.131,0.25,75.065
37RyGww5lgVIr64gE0Cdbb,Don Juan (Evan Gartner Remix),['The Heydaze'],0.675,0.884,-3.78,0.0392,0.266,0.0428,0.352,0.352,110.047
2njLc2dnqI8bBxd6bbjPlM,Midnight Moon,['Oh Wonder'],0.685,0.48,-9.999,0.0603,0.643,0.00556,0.13,0.638,143.006
31ThSp0FDB5jbclsWpZ6bO,Livewire,['Oh Wonder'],0.455,0.434,-8.75,0.0434,0.59,0.037,0.115,0.18,116.953
13qqdlSeF8FcxsRyapDMZ0,Changes,"['Faul & Wad', 'PNAU']",0.822,0.704,-8.242,0.0374,0.00864,0.627,0.0633,0.255,125.999
0A8cJT245zXmWhcQWbtmw3,Flicker (Kanye West Rework),['Lorde'],0.498,0.358,-10.23,0.0375,0.298,0,0.168,0.126,94.535
6c42sPqTFwyFD9nnlMdy5z,Gentle Folks,['Hunter Hunted'],0.521,0.881,-5.826,0.0362,0.0579,0.00557,0.338,0.482,144.023
1jQNuXoP9ppDtPbPqGibRA,Nobody Love,['Tori Kelly'],0.753,0.719,-5.125,0.0347,0.00649,0.00115,0.0947,0.579,99.948
3WLUdAnIT9ZGFhrLJEsu7U,Technicolour Beat,['Oh Wonder'],0.617,0.307,-12.642,0.0325,0.719,0.000198,0.0893,0.0797,130.047
3GwD5M2NR8xMFLvqPnjZ8T,We Won't Go Home,['The Colourist'],0.52,0.926,-4.398,0.0384,0.0023,0.00177,0.265,0.718,139.952
6H4IrhaJFaoXrSuQQKfzpD,Little Games - St. Lucia Remix,['The Colourist'],0.571,0.728,-8.901,0.104,0.00299,0.231,0.112,0.571,110.54
0nWWxoOmEPUtAHRiFOSAMc,Little Games,['The Colourist'],0.571,0.817,-4.766,0.0436,0.000621,0.00295,0.165,0.607,110.491
2PtBhfoPZ6VYtXkrE5FrCH,Reflections,['MisterWives'],0.683,0.675,-5.461,0.0292,0.0223,0.0187,0.101,0.6,111.008
5FCVGQR6hEjneW8vPpeCk7,Goats in Trees,['Foster The People'],0.568,0.423,-11.305,0.025,0.67,0.00304,0.268,0.399,79.03
1NCpNh3FtNEFIDOx22umJW,Fire Escape,['Foster The People'],0.52,0.046,-18.043,0.0401,0.922,0.000603,0.357,0.0777,103.501
78bu4n5qQrykz0OFKVOo48,The Truth,['Foster The People'],0.516,0.804,-7.524,0.0478,0.0103,0.0115,0.0981,0.263,134.998
4PZzEAYfBb26M5Fhm8xbZd,Nevermind,['Foster The People'],0.489,0.83,-5.068,0.0332,0.211,0.000122,0.0962,0.364,84.946
1yzbqrSF0vuaO7nuKYSd6f,Coming of Age,['Foster The People'],0.534,0.955,-4.447,0.0524,0.0219,0.00573,0.322,0.425,130.09
7tvOve5IkjYenvqScZ75iQ,Best Friend,['Foster The People'],0.651,0.866,-3.831,0.0584,0.00933,0,0.113,0.801,113.945
5fgb3Md1xjt3mxeBqguiIA,I Would Do Anything for You,['Foster The People'],0.597,0.848,-5.841,0.0308,0.0372,2.33e-05,0.122,0.437,128.009
3u1Er1rkjn1oSz1xdZH3ZD,Call It What You Want,['Foster The People'],0.641,0.967,-4.289,0.0601,0.0483,0.000276,0.442,0.725,113.017
4HRa9ZWcmZ8JD7UySPu0wT,Don't Stop (Color on the Walls),['Foster The People'],0.611,0.948,-3.751,0.0753,0.00183,0.0995,0.0969,0.79,133.004
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,['Foster The People'],0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975
50o7lGgVLVCMzrdZxsTq0Y,Settle Down,['The Dangerous Summer'],0.473,0.925,-3.821,0.0569,0.00421,0,0.318,0.632,122.602
59uliHOrPDIFCXrAuVTott,Reach For The Sun,['The Dangerous Summer'],0.45,0.809,-4.124,0.0586,0.00414,0,0.0694,0.543,133.045
4jtiSEUfkNoww8dU9DkbUz,Weathered,['The Dangerous Summer'],0.42,0.898,-4.635,0.0775,0.0125,0.000115,0.0875,0.564,159.977
4mUt2M3Y4YiQrNJZY9TrOX,Where I Want To Be,['The Dangerous Summer'],0.456,0.916,-4.007,0.0771,0.00122,0,0.256,0.569,138.036
3aTyz9Yur7YRSXXXlyjKUD,The Permanent Rain,['The Dangerous Summer'],0.57,0.843,-4.797,0.0543,0.0481,0,0.0936,0.709,124.981
46tAoP2In1lklk0ntrQe7T,I'm Into You,['Chet Faker'],0.562,0.68,-6.955,0.44,0.668,2.96e-06,0.25,0.512,169.353
4KtrE35pTuqwNc22QP58RT,Drop the Game,"['Flume', 'Chet Faker']",0.559,0.67,-4.985,0.0474,0.592,0.000184,0.171,0.438,78.957
