trackid,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label,genre
24qysAwaSXf8zVAmrXRsTT,0.585,0.932,-6.101,0.0557,0.0712,0.889,0.141,0.516,174.95,electronic dance music,Pop
6s6t4J5Cwqt3k5Rn5EwvDn,0.852,0.529,-8.156,0.0559,0.241,0.00615,0.0291,0.203,104.996,electronic dance music,Dance
6HWAUZ8HaiZ4C8h78vOH6B,0.689,0.694,-5.584,0.063,0.56,0.0,0.0994,0.584,103.927,electronic dance music,Electro
117zVhKP6Ujyayt8JrFdaD,0.604,0.851,-6.373,0.0542,0.00768,4.01e-05,0.592,0.645,139.941,electronic dance music,Dance
2vsGXYkVwcZL6YHEBXB1dl,0.812,0.279,-16.242,0.0496,0.362,0.924,0.291,0.773,104.976,electronic dance music,Dance
0AuKgCpWkp70vmDSWuIM5i,0.677,0.811,-5.664,0.0672,0.0123,2.43e-05,0.375,0.0654,128.061,electronic dance music,Electro
2jwfoL1kb3XiKQbhXvBzry,0.366,0.589,-10.193,0.0357,0.0523,0.00486,0.275,0.482,122.932,electronic dance music,Electro
1yRMoWkiswnMPW4Y8Q8GXB,0.708,0.967,-6.685,0.0701,0.0217,0.62,0.0552,0.123,127.014,electronic dance music,Dance
7kNUjyZQ1YWN1Nv4JvTaiD,0.856,0.565,-10.361,0.14,0.494,0.476,0.0768,0.925,94.043,electronic dance music,Electro
45zbPKZIdjYvo1Q14z6uQx,0.778,0.567,-5.174,0.0647,0.161,3.51e-05,0.107,0.327,127.991,electronic dance music,Dance
0AemDZyteMrwPrlNlVg2N4,0.775,0.738,-8.695,0.0415,0.00837,0.246,0.227,0.823,116.992,electronic dance music,Pop
7HmTaxZALQcf2tnHHCaUQf,0.59,0.759,-9.393,0.0326,0.177,0.763,0.113,0.328,123.982,electronic dance music,Electro
3rWRmryh76N2iyXOBFB158,0.637,0.78,-7.547,0.049,0.279,0.00186,0.517,0.478,94.029,electronic dance music,Dance
1tLbP3qMGsBJSq2qP14yvS,0.726,0.552,-10.469,0.172,0.468,0.0427,0.0924,0.378,127.989,electronic dance music,Dance
55t9XxYMMDL0kSiH33wwQh,0.686,0.943,-4.68,0.0624,0.000693,0.246,0.408,0.533,125.986,electronic dance music,Dance
0kgxmdPLkpVIcvfDcJrtJo,0.54,0.679,-10.786,0.0286,0.357,0.925,0.154,0.721,159.985,electronic dance music,Dance
2zjsxIn6NzA1hnKYAYfFXg,0.676,0.558,-7.315,0.0578,0.0192,0.881,0.104,0.576,116.946,electronic dance music,Electro
6Sn6fAcrWFJ7Zq5sH6Nhbw,0.721,0.777,-3.303,0.0418,0.103,0.0,0.0482,0.467,155.011,electronic dance music,Dance
15XevXu15jKQm2tyjzSp3o,0.554,0.741,-6.397,0.0291,0.0404,0.0225,0.103,0.0394,140.029,electronic dance music,Dance
2jiaQsa5E84U1WER1skDDv,0.891,0.503,-6.077,0.24,0.332,0.0,0.101,0.541,122.995,electronic dance music,Pop
6pckOBCKcauQWBfE41aw8x,0.684,0.255,-18.404,0.0568,0.681,0.887,0.0951,0.788,125.016,electronic dance music,Electro
09YmDzXKkm5TaYT9o6bljN,0.66,0.914,-6.082,0.0278,0.00281,0.881,0.208,0.811,109.279,electronic dance music,Electro
7qlGsKWpliwAnnzTUIIiCW,0.523,0.815,-7.598,0.0482,0.000493,0.00651,0.124,0.145,139.984,electronic dance music,Electro
6RoTt3f2TmCu7URokzKIBI,0.531,0.814,-5.8,0.0364,0.000245,0.335,0.121,0.0501,128.011,electronic dance music,Dance
4hieclGAWyHDZdRgREPMDs,0.538,0.719,-6.031,0.0456,0.00107,0.000171,0.247,0.45,130.05,electronic dance music,Christian
2zDdinauXLATZMeyk4WnTR,0.678,0.492,-8.614,0.052,0.335,0.000541,0.538,0.351,117.977,electronic dance music,Electro
7feeLzB9KdKJ2ha3OvJ0SZ,0.675,0.73,-5.982,0.0909,0.0669,0.0,0.0686,0.892,102.025,electronic dance music,Electro
3ppwJ9TdtvE5aysYqOl3An,0.526,0.642,-6.061,0.0298,0.349,0.000406,0.0965,0.147,139.925,electronic dance music,Electro
4J47JGN8k0G4H0JRwhNVN0,0.726,0.495,-14.689,0.0453,0.0841,0.00067,0.833,0.406,117.98,electronic dance music,Dance
5HFPK8mcO6BGPZNeZPZI5L,0.584,0.865,-5.951,0.0321,0.00112,0.433,0.122,0.0743,126.003,electronic dance music,Dance
7naJAzdR0ue7nGZiKx5qQR,0.756,0.962,-9.463,0.0592,0.0109,0.895,0.0758,0.832,121.643,electronic dance music,Electro
7L9B87n4Hl0mBw2k1TBriW,0.648,0.936,-4.99,0.0819,0.0435,0.00456,0.205,0.719,125.024,electronic dance music,Dance
3ybdKykeUNBUZbd5x6FHmu,0.744,0.695,-7.628,0.0377,0.209,0.000316,0.251,0.285,128.031,electronic dance music,Alternative
05rYZ91Ii5ho9MhO9dcSqA,0.745,0.84,-4.645,0.215,0.0036,0.691,0.116,0.559,126.031,electronic dance music,Electro
27tSQ0vTZ7VPUHKmNrjtnn,0.669,0.707,-6.231,0.0309,0.0858,0.000106,0.599,0.427,101.976,electronic dance music,Dance
74cvkvTVxAXCew97vBnYiy,0.813,0.569,-6.068,0.0468,0.0508,0.0016,0.056,0.18,123.028,electronic dance music,Dance
1Ca2ELRlvACAeI7xz9c9jR,0.599,0.763,-3.727,0.0553,0.000262,0.794,0.241,0.118,127.997,electronic dance music,Dance
6D1EDmKlGBWEBQ3ynKgSKK,0.761,0.939,-5.545,0.0538,0.00216,0.441,0.0799,0.802,124.004,electronic dance music,Electro
29HngRNSQ6OOqDmFuGdgpd,0.737,0.958,-4.167,0.107,0.00163,0.000238,0.214,0.233,122.03,electronic dance music,Electro
4kjfqr2MmFnQYnDujC9v7F,0.68,0.928,-4.776,0.114,0.0119,0.191,0.0467,0.196,125.931,electronic dance music,Pop
709F4UQ2uKplKvcD88xffa,0.777,0.763,-6.883,0.0974,0.119,4.65e-06,0.158,0.242,127.022,electronic dance music,Electro
3irytazZZ5WxOsNTGkxLxn,0.687,0.835,-8.244,0.0328,0.366,0.852,0.123,0.519,121.705,electronic dance music,Electro
5Miu1f5291Pct2SaQAv9HL,0.784,0.734,-5.544,0.126,0.0606,2.1e-05,0.156,0.678,119.973,electronic dance music,Dance
5f9IO4gLuOOSlWD0Zlavk5,0.784,0.751,-5.38,0.0291,0.00963,3.96e-05,0.0579,0.673,123.997,electronic dance music,Dance
0wAXqKFYD8PVtk8i9KVSU3,0.722,0.901,-6.148,0.0766,0.053,0.806,0.32,0.684,118.07,electronic dance music,Electro
7F6NUXWXERbJliGqcAxLIf,0.453,0.657,-4.852,0.0339,0.00588,0.0,0.563,0.18,128.097,electronic dance music,Christian
6aZ0099cBuLPZXwFLoclkO,0.821,0.857,-4.291,0.12,0.00701,0.158,0.0702,0.559,124.047,electronic dance music,Electro
0Xrw7A3e4ZvqZxwsaCuO7U,0.675,0.928,-6.09,0.0443,0.000973,0.523,0.225,0.75,121.793,electronic dance music,Electro
0arnF9q7rgS5MJOoPmEzQi,0.565,0.8,-4.693,0.0469,0.33,0.0,0.0751,0.274,131.924,electronic dance music,Dance
7K4V4qFRcEdagT2QfN8Xnr,0.649,0.816,-3.811,0.0696,0.00305,4.78e-06,0.308,0.802,125.998,electronic dance music,Dance
3b89BehicGUgc60pLBo092,0.682,0.52,-9.623,0.0589,0.697,5.44e-06,0.265,0.468,112.965,electronic dance music,Dance
5Tz1nlaidWdVcdwDJ3MhJS,0.876,0.639,-9.578,0.0421,0.00518,0.892,0.122,0.245,118.951,electronic dance music,Electro
7m5Z5HgSjZOIhTo9mmGQRs,0.7,0.903,-4.96,0.0368,0.0477,0.135,0.355,0.413,121.986,electronic dance music,Electro
63NLqhZwwboLXeOSAB6YnC,0.596,0.58,-9.83,0.0454,0.0207,0.879,0.0856,0.24,80.008,electronic dance music,Electro
6sRZpBhdRjIWOeRwW3XUOe,0.76,0.644,-7.067,0.0338,0.0127,2.37e-06,0.124,0.231,122.991,electronic dance music,Electro
4jJpQvBp06QjtcJsSCexQZ,0.434,0.668,-4.808,0.0359,0.0311,0.0,0.497,0.281,129.803,electronic dance music,Electro
2HWjZ2d3ZnQ8pjIrJndtAe,0.582,0.897,-2.87,0.0519,0.145,0.0,0.0605,0.699,165.007,electronic dance music,Electro
2e8QTr8vULqwkj1urV1z0b,0.578,0.802,-5.635,0.113,0.0341,0.00803,0.101,0.358,126.001,electronic dance music,Electro
6eaDEaIKDMcTpwFp26zjpN,0.736,0.919,-2.647,0.0404,0.337,0.00215,0.239,0.926,119.992,electronic dance music,Dance
6A1dmkHAtVQTqjWpFOC36u,0.614,0.911,-4.115,0.0425,0.0626,4.26e-05,0.309,0.603,109.992,electronic dance music,Dance
2JNnLNHYHhKCwlG7olhWO0,0.703,0.959,-2.341,0.0594,0.0705,0.248,0.342,0.732,123.981,electronic dance music,Electro
4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,-2.867,0.045,0.374,0.0,0.0586,0.687,128.005,electronic dance music,Electro
1YKNNhIys3VyjLGkLz8Ij5,0.715,0.838,-7.356,0.0464,0.00589,0.849,0.0797,0.46,119.988,electronic dance music,Electro
7jji8nfxJ84AJkUSpgruPL,0.565,0.484,-8.722,0.0424,0.744,0.000333,0.412,0.115,127.011,electronic dance music,Dance
5NmbShRj8v04vZnWaTeFIi,0.529,0.619,-7.214,0.0351,0.21,1.39e-06,0.172,0.308,139.897,electronic dance music,Electro
25QEPw4hLOcpEmGXDbkdqI,0.721,0.879,-7.109,0.0459,0.0423,0.874,0.0737,0.437,112.925,electronic dance music,Dance
31UmxrMK9HRIVvJEBiJY1e,0.749,0.459,-14.337,0.257,0.099,0.937,0.107,0.704,141.629,electronic dance music,Dance
6hpUFK9Xr6UcYhgliTuV7C,0.735,0.625,-7.364,0.0515,0.138,0.00858,0.085,0.321,93.979,electronic dance music,R&B
1Kn26vlhEyCUw4QNXxJr4e,0.717,0.886,-5.493,0.0374,0.0185,0.232,0.314,0.142,123.952,electronic dance music,Rap/Hip Hop
1gwwNLcYQRnzvkBhwDjUX3,0.691,0.883,-1.326,0.0488,0.318,2.45e-05,0.0742,0.606,109.982,electronic dance music,Dance
1oRunfVqS4eeN5faOFGxSQ,0.586,0.782,-7.08,0.0422,0.0195,0.00532,0.0846,0.31,126.087,electronic dance music,Electro
5H9S7RaxxSAgY77Mb0CSPz,0.568,0.893,-10.452,0.05,0.137,0.86,0.0629,0.0377,127.964,electronic dance music,Pop
7pT4sWedEpebUuLw6LvHSA,0.65,0.496,-7.228,0.0938,0.0702,0.00134,0.49,0.236,130.026,electronic dance music,Alternative
3Ni9jLlq3xPoOKv1HYlQrH,0.57,0.797,-5.514,0.0416,0.361,0.0,0.155,0.227,124.035,electronic dance music,Dance
3PA8M2alFWVw2WUIuACYRv,0.756,0.494,-8.905,0.355,0.503,0.0,0.402,0.381,107.039,electronic dance music,Dance
6Mjpwi7ttpBmS61JpXGLYm,0.675,0.888,-3.348,0.0465,0.0102,0.128,0.217,0.293,125.85,electronic dance music,Dance
0Mb9IQrAG1KOPI95wrQNSZ,0.754,0.439,-13.003,0.0354,0.585,0.399,0.105,0.824,120.02,electronic dance music,Dance
6XSUaEZDEZ8tt7caxNVpHJ,0.617,0.633,-14.231,0.0368,0.266,0.851,0.121,0.531,113.84,electronic dance music,Dance
4sv8TIR838Qot0X9wTaU5n,0.611,0.604,-8.026,0.0347,0.0874,0.000899,0.213,0.344,127.982,electronic dance music,Electro
3EnzqTwdFWe68x0OTxR9T5,0.601,0.693,-5.927,0.0817,0.0973,3.17e-06,0.0807,0.526,120.006,electronic dance music,Dance
6wCd9izOv5oTmeUt8nZayD,0.706,0.624,-7.986,0.0503,0.71,0.055,0.42,0.143,112.028,electronic dance music,Dance
2hWIE3vQu8Zc63zWaFiWRG,0.739,0.953,-2.624,0.133,0.00801,0.0104,0.0623,0.516,127.987,electronic dance music,Dance
4TKjFgBWtn44d64d0Yjapc,0.468,0.383,-18.421,0.0375,0.361,0.97,0.464,0.568,119.995,electronic dance music,Electro
7IrciJIsFsirSDq7CFMnYo,0.751,0.555,-8.402,0.204,0.012,0.329,0.353,0.0789,109.975,electronic dance music,Electro
5ZajK6EgL2euWAYlKuKAX0,0.8,0.993,-6.914,0.0762,0.0071,0.886,0.0746,0.361,127.004,electronic dance music,Electro
1sbD2pdBpmmSSo6RnXJ7qw,0.727,0.423,-13.476,0.031,0.916,0.823,0.0999,0.142,111.016,electronic dance music,Electro
05Q1UirL88UhZB3E5dLQSD,0.482,0.883,-6.744,0.0445,6.29e-05,0.871,0.0742,0.305,176.972,electronic dance music,Dance
3PHVj8LcrqgZUhS5LPAHc8,0.769,0.443,-10.857,0.0711,0.0103,0.358,0.106,0.589,125.976,electronic dance music,Electro
4KSmubn6vL6nOxrKIz4L0Y,0.758,0.76,-5.79,0.0427,0.0208,0.000884,0.0839,0.284,126.059,electronic dance music,Electro
5gKiB8shX0zNInfGOf4kIK,0.85,0.529,-12.629,0.0427,0.00016,0.855,0.0965,0.488,120.001,electronic dance music,Dance
4z1snkUNskyLduCBARqljp,0.64,0.94,-2.976,0.0795,0.00528,0.000484,0.357,0.243,127.995,electronic dance music,Electro
5tOrHY4RN5b9yPGNZd04sk,0.649,0.637,-8.181,0.0375,0.815,0.053,0.216,0.535,128.069,electronic dance music,Pop
2L7pXMxVUIYX7AH6TKplFu,0.482,0.733,-5.374,0.273,0.285,4.82e-05,0.498,0.528,98.087,electronic dance music,Dance
3Q2JBCNy3kl0vGTyoD2rsZ,0.689,0.692,-7.725,0.0302,0.0422,0.699,0.193,0.505,123.96,electronic dance music,Dance
5kMdvKMkikkdUh7J9w1ZTF,0.803,0.658,-6.545,0.0405,0.0302,0.0302,0.284,0.821,127.98,electronic dance music,Alternative
5WBrtdSW7VqAQVUcvTWHSk,0.766,0.76,-7.918,0.0531,0.0357,0.00444,0.313,0.365,118.037,electronic dance music,Electro
3mruwwpKfG5NYmnEr6O5Dw,0.687,0.887,-4.97,0.0564,0.00438,0.00629,0.172,0.345,124.017,electronic dance music,Dance
7LnLS56774VkslFHhKJGn6,0.505,0.929,-2.603,0.0411,0.00432,0.838,0.0843,0.177,174.004,electronic dance music,Electro
6fjxgYAEaUc89LnWCmqS34,0.686,0.763,-6.084,0.109,0.00766,0.0105,0.397,0.366,123.961,electronic dance music,Electro
7hd0ZLywUE3GZWNPXKBRGE,0.693,0.739,-6.682,0.0388,0.164,1.66e-06,0.0906,0.675,99.976,electronic dance music,Dance
4ZZj4MXUY2oKHrwdgRAGRJ,0.942,0.557,-8.488,0.0404,0.569,0.0814,0.129,0.61,124.056,electronic dance music,Dance
6BdmHmozz9yi5sQFGuefru,0.674,0.587,-6.655,0.407,0.00722,0.929,0.541,0.156,125.996,electronic dance music,Electro
4Lxseh0wN7N0ljiOh8KwbU,0.625,0.811,-5.183,0.0659,0.0173,0.0,0.16,0.532,144.994,electronic dance music,Electro
6ybW3TaVlTdzlpu0mW5ofs,0.702,0.84,-5.717,0.0465,0.0279,0.000277,0.336,0.614,139.924,electronic dance music,Electro
5e5uSOjTfbWKpkhhgjY5CO,0.437,0.868,-8.387,0.0552,0.147,0.836,0.187,0.306,119.983,electronic dance music,Dance
3ZKBBowPqsOr4bGHtWuH4J,0.692,0.726,-5.073,0.1,0.0349,2.67e-05,0.169,0.298,103.015,electronic dance music,Electro
5EGLZJXm8SgeinnP7eNZMl,0.8,0.823,-3.43,0.0522,0.00686,0.501,0.0654,0.863,120.482,electronic dance music,Dance
4ToNBURFziUHOgZlackamI,0.628,0.702,-5.18,0.0438,0.166,5.77e-06,0.37,0.276,91.991,electronic dance music,Electro
7cuhCPCcui4Fmv4ORAdo53,0.947,0.501,-4.898,0.0465,0.0465,4.09e-06,0.113,0.548,124.981,electronic dance music,Pop
1cVQmBnSLjhWB67iqAXYZZ,0.696,0.724,-7.083,0.0421,0.18,8.69e-05,0.251,0.568,117.998,electronic dance music,Dance
4vKy3P06MYcrh7NNB5x8X5,0.802,0.475,-10.454,0.0693,0.561,0.00137,0.145,0.252,124.994,electronic dance music,Dance
0QtGPt4s3EoiF2m2yUrP2P,0.8,0.545,-7.479,0.0344,0.0894,0.00571,0.113,0.158,124.003,electronic dance music,Electro
2ahnofp2LbBWDXcJbMaSTu,0.683,0.772,-7.907,0.0311,0.0222,0.0149,0.203,0.737,123.871,electronic dance music,Dance
5Th0t3dXDEJPoi3bIdnxkF,0.564,0.886,-7.088,0.0444,7.02e-05,0.884,0.235,0.157,121.671,electronic dance music,Electro
48mZshEcMsdsynXdmdn0mU,0.68,0.819,-4.622,0.03,0.00689,0.0,0.0795,0.639,126.044,electronic dance music,Dance
7MwoGAOLI3MnEC7mGFOYcW,0.779,0.756,-4.669,0.0887,0.215,2.48e-06,0.333,0.795,125.988,electronic dance music,Electro
3bN63j4TbwNyyzmKFr6lz6,0.372,0.793,-3.579,0.046,0.0918,0.0,0.138,0.211,159.981,electronic dance music,Electro
1M0hRg4ccFGMqi00ITrxNv,0.639,0.925,-5.408,0.036,0.000435,0.942,0.341,0.183,128.003,electronic dance music,Alternative
559V7E0PPblt9kMlkCgQke,0.417,0.913,-7.706,0.0343,0.00635,0.886,0.111,0.0566,126.014,electronic dance music,Electro
7FFcXCLGgn1iBUaN2dp9vo,0.496,0.867,-3.562,0.0967,0.0102,1.03e-06,0.144,0.253,149.866,electronic dance music,Electro
553Q6J2we2OO7bp9ceJwYf,0.686,0.589,-9.371,0.0324,0.0299,0.367,0.0995,0.384,116.017,electronic dance music,Dance
7CH8J4ulT49UfZwSDSkSZA,0.668,0.726,-7.512,0.0468,0.0387,0.0,0.134,0.453,124.075,electronic dance music,Dance
4lU6wN0fyIcMkUuUGNhv2q,0.887,0.86,-8.438,0.0697,0.187,0.655,0.0882,0.589,111.021,electronic dance music,Electro
0VDDbbXt5PdtJm3ha4bL0X,0.523,0.892,-8.916,0.0376,0.00135,0.91,0.14,0.0566,121.682,electronic dance music,Electro
1zj99N3xeI10sAPc6H1Km1,0.474,0.865,-7.589,0.0399,0.018,0.88,0.0908,0.08,135.993,electronic dance music,Pop
3EirtNjVMXgkR3zbrdE2FD,0.562,0.702,-6.09,0.042,0.0477,4.58e-05,0.322,0.331,102.043,electronic dance music,Christian
56xMWlzER1YgywoS75RexD,0.623,0.843,-6.591,0.0459,0.00158,1.88e-06,0.0675,0.3,104.999,electronic dance music,Dance
4nFJ7JogxHm6eFPGjYiNfk,0.52,0.779,-5.71,0.0477,0.00767,3.41e-05,0.242,0.274,128.043,electronic dance music,Dance
0mEKatmJUpjjZxbGiRej3A,0.767,0.657,-5.422,0.116,0.00628,0.000386,0.164,0.379,111.96,electronic dance music,Electro
64zUNPNYxusLnW21zSZ6ZR,0.588,0.927,-1.78,0.064,0.00293,0.403,0.211,0.254,127.946,electronic dance music,Dance
1HhbJnHsSSxL90DKP1oh8A,0.554,0.507,-12.526,0.0468,0.148,0.935,0.135,0.582,88.329,electronic dance music,Electro
20WcuVfTh0QFkIsJUncdON,0.844,0.767,-4.851,0.0461,0.053,1.53e-05,0.166,0.342,125.989,electronic dance music,Pop
1yAwoIvT3OUn9rPfVZUqyj,0.489,0.93,-4.47,0.0911,0.00123,0.172,0.0518,0.15,131.019,electronic dance music,Dance
3ScJy88F8KqGDfWu8XJhHx,0.519,0.754,-5.689,0.0402,0.258,3.75e-06,0.139,0.16,125.975,electronic dance music,Electro
2rGSosx4BWNaJTrnN9tX3U,0.507,0.375,-11.862,0.0345,0.418,4.04e-05,0.125,0.0765,94.087,electronic dance music,Electro
6ysYisr5UjYk43UKX4Xwlg,0.468,0.642,-7.777,0.035,0.0162,0.0,0.14,0.245,158.057,electronic dance music,Alternative
7Ft69qzO7lHrNnjZxZ5pru,0.774,0.598,-9.322,0.0383,0.043,0.853,0.119,0.938,119.998,electronic dance music,Dance
7obcmzaJ6V3YGlnYLiXiTY,0.685,0.865,-6.301,0.0513,0.0191,0.0108,0.187,0.0419,126.0,electronic dance music,Electro
6kRvtllePaPrrvftGsi9MS,0.649,0.82,-3.812,0.0558,0.121,0.0,0.0771,0.349,128.096,electronic dance music,Dance
2XwSFpqaP09dCKRsXK7a4J,0.783,0.956,-6.381,0.0786,0.00521,0.665,0.277,0.464,124.985,electronic dance music,Pop
5zI3838wCc10HChwXiafKv,0.691,0.81,-5.72,0.0386,0.00216,0.141,0.107,0.608,124.981,electronic dance music,Electro
6Y4lU7K8gow1VdhU7bML3C,0.802,0.609,-13.396,0.0646,0.046,0.782,0.112,0.141,112.511,electronic dance music,Dance
6F8O5bu7yBwzmJ2n3CG4K4,0.533,0.639,-12.648,0.0395,0.155,0.947,0.135,0.649,120.011,electronic dance music,Dance
7KQUPnu72iGzUtC7YUXop0,0.57,0.929,-3.799,0.0522,0.00085,0.659,0.415,0.32,150.129,electronic dance music,Electro
0fv7iObbD9qAIsz73vF7lv,0.649,0.82,-3.812,0.0558,0.121,0.0,0.0771,0.349,128.096,electronic dance music,Electro
3gF8IZu75GhdYD4w7AFZi0,0.678,0.827,-6.336,0.0529,0.00128,0.0527,0.34,0.753,119.988,electronic dance music,Dance
0q3bt5u23nrXQdJHZaRz8o,0.616,0.941,-4.955,0.0558,0.138,0.0327,0.158,0.313,125.02,electronic dance music,Dance
14Tj5YBWM6HnJQ8l3EHbdX,0.777,0.824,-4.677,0.0681,0.0153,4.96e-05,0.0601,0.518,127.03,electronic dance music,Electro
02aqb63uCgQ8qwyRjwHnI5,0.722,0.976,-2.387,0.0528,0.0272,0.78,0.246,0.566,126.39,electronic dance music,Pop
58RhMs02nnRn0rslmRWpkM,0.748,0.938,-4.493,0.064,0.0105,0.0148,0.0802,0.221,122.0,electronic dance music,Electro
40DjjsuODwdlRZ4XFfhcwH,0.665,0.819,-6.315,0.0397,0.0738,0.0847,0.105,0.377,125.044,electronic dance music,Dance
4eZnd6AaFqUZbx6fpPuk8i,0.615,0.95,-3.159,0.0914,0.00408,0.00137,0.0933,0.341,127.943,electronic dance music,Dance
5GvdWteb7cK1tKP1GsNWZI,0.587,0.834,-6.11,0.0329,0.00657,0.0135,0.162,0.0369,121.961,electronic dance music,Dance
5phwzRnp102KUFKpXrnWRu,0.617,0.894,-6.277,0.0364,0.000609,0.733,0.354,0.124,127.0,electronic dance music,Dance
13zDJQuwV00GslorzFPksN,0.822,0.917,-4.689,0.0557,0.0204,0.0132,0.0746,0.893,124.023,electronic dance music,Electro
0h2El4xiDqaV385L2CLgqC,0.644,0.921,-3.669,0.0476,0.0657,0.000279,0.512,0.235,126.089,electronic dance music,Electro
4ooxGxWbItZv2pnND3tYZj,0.589,0.871,-5.698,0.0342,0.00215,9.42e-05,0.378,0.237,123.005,electronic dance music,Dance
1Vx3QjDP9aWvtF2sGrmvIm,0.779,0.697,-5.956,0.0439,0.000955,0.62,0.362,0.373,120.017,electronic dance music,Dance
7amyNk9VsqwvXpoPWH1ttl,0.64,0.892,-2.81,0.0409,0.202,0.00115,0.0728,0.526,191.728,electronic dance music,Dance
1IrpVWp3lcMbQ8BqbPKWJm,0.724,0.892,-6.266,0.0463,0.00117,0.673,0.0637,0.139,126.016,electronic dance music,Electro
45bE4HXI0AwGZXfZtMp8JR,0.642,0.374,-9.386,0.0545,0.786,0.0,0.0906,0.0799,124.099,electronic dance music,Dance
2hqV23tWjE7AqCAFO59b5Q,0.682,0.796,-6.547,0.0722,0.0229,0.00968,0.224,0.195,120.029,electronic dance music,Dance
1wNQ0svPkzpbqiMPRAmePL,0.694,0.905,-4.53,0.0455,0.322,0.343,0.324,0.215,124.975,electronic dance music,Dance
7oOSflhUH2MonnByd9FGz3,0.559,0.676,-9.869,0.0803,0.0135,0.000553,0.426,0.183,125.989,electronic dance music,Electro
2DCLdXVy9kXHsg0pi38nIg,0.0894,0.68,-13.868,0.118,0.000995,0.845,0.592,0.182,67.258,electronic dance music,Dance
27fHwp9q1dNYeHKKtcTz87,0.733,0.826,-8.928,0.041,0.0117,0.823,0.0612,0.809,123.016,electronic dance music,Electro
5O0J0b52NGc4nymRV0lYxk,0.819,0.373,-11.005,0.192,0.489,0.628,0.114,0.17,120.064,electronic dance music,Dance
4ao38Kp8OGp4Atm37iTcB3,0.699,0.793,-5.416,0.0328,0.00521,0.185,0.194,0.0382,115.004,electronic dance music,Alternative
2b4kltGwNpXPvQZHxpapsd,0.561,0.899,-4.943,0.0577,0.274,0.702,0.136,0.142,79.996,electronic dance music,Dance
0owLKjuhXLxK2ptBBSR6UP,0.385,0.489,-16.946,0.0623,0.199,0.902,0.207,0.569,133.754,electronic dance music,Dance
18qgZjW8kBuzoCCb6669Mm,0.762,0.551,-10.436,0.0576,0.703,0.0364,0.118,0.263,100.005,electronic dance music,Dance
4lIfzxIDvFtWmelRLY4oud,0.469,0.691,-7.948,0.0405,0.00622,0.919,0.217,0.282,169.907,electronic dance music,Electro
2TcZ05FR0xQWZOaFWyRWUt,0.591,0.931,-2.867,0.0967,0.00763,0.000216,0.153,0.17,129.975,electronic dance music,Dance
15DwFznkBJir7AK9PyMyRR,0.703,0.832,-7.202,0.0689,0.00149,0.127,0.0696,0.667,122.029,electronic dance music,Electro
7N06jo3EnV792VFaG8vuW6,0.818,0.823,-3.563,0.2,0.0663,1.17e-05,0.133,0.52,128.136,electronic dance music,Dance
1N1jQtP72N1KakOIKHmq6A,0.679,0.771,-4.129,0.0695,0.161,3.78e-05,0.382,0.372,125.974,electronic dance music,Electro
6ljMy7errTpjvQRZzrOU1J,0.588,0.894,-4.809,0.0671,0.00257,0.00147,0.469,0.558,124.025,electronic dance music,Electro
099vXNu1Lhra8oargWRRYx,0.663,0.911,-1.957,0.182,0.199,3.51e-06,0.0994,0.447,126.089,electronic dance music,Electro
6l1fLOyebNqBKgN3JzEwvT,0.585,0.761,-5.32,0.0401,0.0258,7.6e-06,0.174,0.606,126.046,electronic dance music,Electro
4jVEmqsFckeMsWcnjO8hkH,0.562,0.948,-2.11,0.0451,0.00294,0.288,0.0955,0.452,125.938,electronic dance music,Dance
4qPnE8jBZN3wmgGxspsOcP,0.743,0.962,-3.205,0.0629,0.00445,0.613,0.352,0.643,127.99,electronic dance music,Dance
03vz24AIk3oIhCJBMrL4oM,0.474,0.88,-10.189,0.0328,0.0015,0.0712,0.507,0.371,135.013,electronic dance music,Dance
5ZQoTDYVDCn9GcmKsoEHL3,0.703,0.776,-4.956,0.0321,0.0184,0.216,0.114,0.209,121.948,electronic dance music,Electro
7HH0zeWX30ubH8IoqJVyFX,0.594,0.375,-8.371,0.304,0.28,0.00575,0.0919,0.143,138.564,electronic dance music,Pop
3UaStdVN7y9A6ktTmkFDTk,0.591,0.759,-3.785,0.0404,0.0484,1.23e-06,0.108,0.235,130.043,electronic dance music,Electro
3NuK5xMlSlB6K2Qp16zf3h,0.74,0.622,-4.608,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,electronic dance music,Electro
6b3b7lILUJqXcp6w9wNQSm,0.592,0.8,-4.931,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,electronic dance music,Electro
7uDfNP92DdOgh8vxCoRsXH,0.654,0.763,-7.48,0.0346,2.85e-05,0.88,0.143,0.504,123.583,electronic dance music,Pop
3FEiY1J9nmvEZuBQTI6Al6,0.749,0.653,-8.82,0.101,0.00667,0.691,0.0544,0.572,135.033,electronic dance music,Christian
3Uzjmx4lE5g3DHiSKE4dNF,0.589,0.98,-5.886,0.0464,4.25e-05,0.627,0.261,0.485,123.979,electronic dance music,Electro
1JH461CXVBIEJgywGlblIF,0.722,0.752,-12.211,0.0417,0.0004,0.817,0.318,0.242,121.665,electronic dance music,Electro
